tag,start,end,returncode,annual,pnl_ratio,sharpe,max_drawdown,win_ratio,open_count,close_count,signal_file,log_file,avg_invested_pct,ge80_ratio,max_active_positions,exposure_points,anchor,offset,start_date,start_time
nearby_20251009_0_20251009,2025-10-09 09:00:00,2026-06-23 15:30:00,0,1.9817926910940302,1.4008288063075611,2.4487792548661775,0.1982995666968632,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20251009_0_20251009.log,0.44484576363636363,0.3515151515151515,1,165,20251009,0,20251009,2025-10-09 09:00:00
nearby_20251009_1_20251010,2025-10-10 09:00:00,2026-06-23 15:30:00,0,1.7280161605582625,1.2167127486670506,2.293597000129187,0.19836351277975553,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20251009_1_20251010.log,0.4458437804878049,0.35365853658536583,1,164,20251009,1,20251010,2025-10-10 09:00:00
nearby_20251009_2_20251013,2025-10-13 09:00:00,2026-06-23 15:30:00,0,1.7482922524820368,1.2166198140559927,2.3033619321178223,0.19837080699662388,0.589041095890411,74,73,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20251009_2_20251013.log,0.44869467484662595,0.3558282208588957,1,163,20251009,2,20251013,2025-10-13 09:00:00
nearby_20251009_3_20251014,2025-10-14 09:00:00,2026-06-23 15:30:00,0,1.6981517376180943,1.1770750400476107,2.273754199371606,0.1980521188494984,0.581081081081081,75,74,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20251009_3_20251014.log,0.44583495679012336,0.35185185185185186,1,162,20251009,3,20251014,2025-10-14 09:00:00
nearby_20260105_m3_20251229,2025-12-29 09:00:00,2026-06-23 15:30:00,0,2.475013359461051,1.200211957875633,2.8803691642790294,0.1978545780709709,0.64,51,50,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20260105_m3_20251229.log,0.43625304629629647,0.35185185185185186,1,108,20260105,-3,20251229,2025-12-29 09:00:00
nearby_20260105_m2_20251230,2025-12-30 09:00:00,2026-06-23 15:30:00,0,2.1932859684853283,1.057584466995665,2.7270705374299555,0.19791739452692972,0.6326530612244898,50,49,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20260105_m2_20251230.log,0.4408712990654205,0.35514018691588783,1,107,20260105,-2,20251230,2025-12-30 09:00:00
nearby_20260105_m1_20251231,2025-12-31 09:00:00,2026-06-23 15:30:00,0,1.5227336989269173,0.7300778008553713,2.291866244193128,0.19767210213668882,0.6122448979591837,50,49,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20260105_m1_20251231.log,0.44061933962264155,0.33962264150943394,1,106,20260105,-1,20251231,2025-12-31 09:00:00
nearby_20260105_0_20260105,2026-01-05 09:00:00,2026-06-23 15:30:00,0,1.7064271196485048,0.794774274904783,2.412577153848996,0.1977876934372985,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20260105_0_20260105.log,0.4410814952380951,0.3523809523809524,1,105,20260105,0,20260105,2026-01-05 09:00:00
nearby_20260105_1_20260106,2026-01-06 09:00:00,2026-06-23 15:30:00,0,1.9970339614252917,0.9246540807695186,2.5979909151451865,0.19788592140382655,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20260105_1_20260106.log,0.43598133653846155,0.34615384615384615,1,104,20260105,1,20260106,2026-01-06 09:00:00
nearby_20260105_2_20260107,2026-01-07 09:00:00,2026-06-23 15:30:00,0,2.240256776271639,1.0311318860647545,2.766761287341077,0.1982211659924169,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20260105_2_20260107.log,0.4399481747572815,0.34951456310679613,1,103,20260105,2,20260107,2026-01-07 09:00:00
nearby_20260105_3_20260108,2026-01-08 09:00:00,2026-06-23 15:30:00,0,1.7356132178048056,0.7941024859545275,2.4519398535213903,0.19767152557959242,0.6170212765957447,48,47,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20260105_3_20260108.log,0.4448111666666666,0.35294117647058826,1,102,20260105,3,20260108,2026-01-08 09:00:00
